 written on 30Aug2016 at 16:16:53 
          14
         279
    3    2    2    3    2    3    6    2    2    2    1    2    2    1    1
    2    2    1    1    1    2    2    1    1    1    1    2    6    2    2
    2    2    2    6    2    2    3    1    1    1    3    2    1    1    1
    1    2    3    1    1    1    1    1    3    1    1    1    1    1    1
    2    1    1    1    1    1    2    2    1    1    1    1    2    3    2
    3    2    1    2    2    1    1    1    1    2    2    1    1    1    1
    1    2    1    1    1    1    1    1    2    1    1    1    1    1    2
    1    1    1    1    1    1    2    1    1    1    2    2    2    3    2
    1    1    2    3    1    1    1    1    1    3    1    1    1    1    1
    1    2    1    1    1    1    1    2    1    1    1    1    1    1    3
    1    1    1    1    1    3    2    1    1    2    3    2    2    2    1
    1    1    2    1    1    1    1    1    1    2    1    1    1    1    1
    2    1    1    1    1    1    1    2    1    1    1    1    1    2    2
    1    1    1    1    2    2    1    2    3    2    3    2    1    1    1
    1    2    2    1    1    1    1    1    2    1    1    1    1    1    1
    3    1    1    1    1    1    3    2    1    1    1    1    2    3    1
    1    1    3    2    2    6    2    2    2    2    2    6    2    1    1
    1    1    2    2    1    1    1    2    2    1    1    2    2    1    2
    2    2    6    3    2    3    2    2    3
   -4    1    1   10    2    0.000329    0.000026
   -4    1    1   11    2    0.000025   -0.000176
   -4    1    1   12    2    0.000157    0.000125
   -4    1    1   13    2   -0.000014    0.000202
   -4    1    1   14    2   -0.000256    0.000076
   -4    1    1    1    3    0.000765   -0.000000
   -4    1    1    2    3   -0.000002   -0.000015
   -4    1    1    3    3    0.002027   -0.000000
   -4    1    1    4    3   -0.000006   -0.000238
   -4    1    1    5    3    0.002114   -0.000065
   -4    1    1    6    3   -0.001934   -0.000507
   -4    1    1    7    3    0.002114   -0.000034
   -4    1    1    8    3   -0.000000    0.000001
   -4    1    1    9    3   -0.000233   -0.000004
   -4    1    1   10    3   -0.000002   -0.000010
   -4    1    1   11    3   -0.000027    0.000008
   -4    1    1   12    3   -0.000040   -0.000228
   -4    1    1   13    3   -0.000507    0.000002
   -4    1    1   14    3   -0.000060    0.000228
   -4    1    1    1    4    0.000000   -0.000107
   -4    1    1    2    4   -0.005930   -0.000014
   -4    1    1    3    4   -0.000008    0.000346
   -4    1    1    4    4    0.000672    0.000004
   -4    1    1    5    4   -0.001135   -0.000253
   -4    1    1    6    4   -0.002877   -0.000016
   -4    1    1    7    4   -0.002106    0.000149
   -4    1    1    8    4   -0.000050   -0.000002
   -4    1    1    9    4   -0.000008    0.000193
   -4    1    1   10    4    0.000351    0.000026
   -4    1    1   11    4    0.000009   -0.000199
   -4    1    1   12    4    0.000101   -0.000080
   -4    1    1   13    4   -0.000209   -0.000205
   -4    1    1   14    4    0.000261   -0.000126
   -4    1    1    1    5    0.004732   -0.000000
   -4    1    1    2    5   -0.002248   -0.000002
   -4    1    1    3    5   -0.000523   -0.000030
   -4    1    1    4    5    0.000524   -0.000028
   -4    1    1    5    5   -0.000476   -0.000000
   -4    1    1    6    5    0.000001   -0.000157
   -4    1    1    7    5    0.000031   -0.000001
   -4    1    1    8    5   -0.000023    0.000023
   -4    1    1    9    5   -0.000344    0.000344
   -4    1    1   10    5    0.000037    0.000130
   -4    1    1   11    5    0.000130    0.000035
   -4    1    1   12    5    0.000001    0.000031
   -4    1    1   13    5   -0.000172   -0.000003
   -4    1    1   14    5   -0.000002    0.000028
   -4    1    1    1    6   -0.004732   -0.000023
   -4    1    1    2    6   -0.000521    0.000129
   -4    1    1    3    6   -0.002252    0.000342
   -4    1    1    4    6   -0.000521   -0.000042
   -4    1    1    5    6    0.000001    0.000093
   -4    1    1    6    6   -0.001895   -0.000000
   -4    1    1    7    6    0.000001    0.000151
   -4    1    1    8    6   -0.000023    0.000001
   -4    1    1    9    6   -0.000036   -0.000037
   -4    1    1   10    6    0.000344   -0.000002
   -4    1    1   11    6    0.000122    0.000030
   -4    1    1   12    6    0.000151   -0.000001
   -4    1    1   13    6   -0.000000    0.000000
   -4    1    1   14    6    0.000094   -0.000001
   -4    1    1    1    7    0.004732   -0.000022
   -4    1    1    2    7    0.000522    0.000123
   -4    1    1    3    7   -0.000522    0.000038
   -4    1    1    4    7   -0.002248   -0.000341
   -4    1    1    5    7    0.000031    0.000001
   -4    1    1    6    7    0.000001   -0.000174
   -4    1    1    7    7   -0.000476    0.000000
   -4    1    1    8    7    0.000001   -0.000023
   -4    1    1    9    7   -0.000034   -0.000034
   -4    1    1   10    7   -0.000032   -0.000119
   -4    1    1   11    7    0.000003   -0.000340
   -4    1    1   12    7    0.000001   -0.000029
   -4    1    1   13    7   -0.000157   -0.000003
   -4    1    1   14    7   -0.000001   -0.000030
   -4    1    1    1    8    0.000001   -0.000001
   -4    1    1    2    8    0.000013    0.000004
   -4    1    1    3    8    0.000000   -0.000003
   -4    1    1    4    8   -0.000179    0.000004
   -4    1    1    5    8   -0.000153    0.000160
   -4    1    1    6    8   -0.000083   -0.000003
   -4    1    1    7    8   -0.000115   -0.000158
   -4    1    1    8    8    0.000947   -0.000000
   -4    1    1    9    8   -0.000003   -0.000181
   -4    1    1   10    8    0.002558    0.000000
   -4    1    1   11    8    0.000004    0.000017
   -4    1    1   12    8    0.002544   -0.000114
   -4    1    1   13    8    0.003514   -0.000085
   -4    1    1   14    8    0.002549   -0.000149
   -4    1    1    1    9    0.000106   -0.000001
   -4    1    1    2    9   -0.000014    0.000241
   -4    1    1    3    9   -0.000344    0.000006
   -4    1    1    4    9   -0.000004   -0.000201
   -4    1    1    5    9   -0.000153    0.000123
   -4    1    1    6    9    0.000016    0.000202
   -4    1    1    7    9    0.000255    0.000081
   -4    1    1    8    9    0.000001    0.000051
   -4    1    1    9    9    0.000672    0.000001
   -4    1    1   10    9    0.000021   -0.000363
   -4    1    1   11    9   -0.005892   -0.000002
   -4    1    1   12    9   -0.002100   -0.000262
   -4    1    1   13    9   -0.002875    0.000209
   -4    1    1   14    9   -0.001137   -0.000098
   -4    1    1    1   10   -0.000001   -0.000001
   -4    1    1    2   10    0.000223   -0.000015
   -4    1    1    3   10   -0.000002    0.000011
   -4    1    1    4   10    0.000021   -0.000014
   -4    1    1    5   10    0.000037   -0.000224
   -4    1    1    6   10    0.000507    0.000000
   -4    1    1    7   10    0.000061    0.000219
   -4    1    1    8   10    0.000762    0.000000
   -4    1    1    9   10    0.000019    0.000038
   -4    1    1   10   10    0.002079    0.000000
   -4    1    1   11   10   -0.000021    0.000202
   -4    1    1   12   10    0.002111    0.000060
   -4    1    1   13   10   -0.001939    0.000509
   -4    1    1   14   10    0.002113    0.000037
   -4    1    1    1   11    0.000051   -0.000001
   -4    1    1    2   11    0.000020    0.000185
   -4    1    1    3   11   -0.000361   -0.000007
   -4    1    1    4   11    0.000002   -0.000234
   -4    1    1    5   11   -0.000099   -0.000084
   -4    1    1    6   11    0.000209   -0.000203
   -4    1    1    7   11   -0.000260   -0.000124
   -4    1    1    8   11   -0.000001    0.000103
   -4    1    1    9   11   -0.005896    0.000002
   -4    1    1   10   11   -0.000025   -0.000307
   -4    1    1   11   11    0.000687   -0.000001
   -4    1    1   12   11   -0.001134    0.000251
   -4    1    1   13   11   -0.002875    0.000013
   -4    1    1   14   11   -0.002097   -0.000155
   -4    1    1    1   12    0.000023    0.000024
   -4    1    1    2   12    0.000343    0.000347
   -4    1    1    3   12   -0.000040    0.000127
   -4    1    1    4   12   -0.000127    0.000035
   -4    1    1    5   12    0.000001    0.000027
   -4    1    1    6   12    0.000174   -0.000000
   -4    1    1    7   12    0.000001    0.000028
   -4    1    1    8   12    0.004733    0.000000
   -4    1    1    9   12   -0.002254   -0.000001
   -4    1    1   10   12   -0.000525    0.000033
   -4    1    1   11   12    0.000527    0.000034
   -4    1    1   12   12   -0.000478   -0.000000
   -4    1    1   13   12   -0.000001    0.000158
   -4    1    1   14   12    0.000029    0.000000
   -4    1    1    1   13    0.000022    0.000000
   -4    1    1    2   13    0.000036   -0.000034
   -4    1    1    3   13   -0.000341   -0.000001
   -4    1    1    4   13   -0.000125    0.000036
   -4    1    1    5   13   -0.000149    0.000002
   -4    1    1    6   13   -0.000000   -0.000000
   -4    1    1    7   13   -0.000093    0.000002
   -4    1    1    8   13   -0.004733    0.000023
   -4    1    1    9   13   -0.000523   -0.000123
   -4    1    1   10   13   -0.002253   -0.000344
   -4    1    1   11   13   -0.000526    0.000033
   -4    1    1   12   13   -0.000001   -0.000095
   -4    1    1   13   13   -0.001903    0.000000
   -4    1    1   14   13    0.000002   -0.000148
   -4    1    1    1   14    0.000000   -0.000023
   -4    1    1    2   14    0.000033   -0.000029
   -4    1    1    3   14    0.000031   -0.000124
   -4    1    1    4   14    0.000001   -0.000347
   -4    1    1    5   14   -0.000002   -0.000028
   -4    1    1    6   14    0.000158    0.000001
   -4    1    1    7   14   -0.000001   -0.000027
   -4    1    1    8   14    0.004733    0.000023
   -4    1    1    9   14    0.000518   -0.000125
   -4    1    1   10   14   -0.000518   -0.000034
   -4    1    1   11   14   -0.002251    0.000344
   -4    1    1   12   14    0.000029   -0.000000
   -4    1    1   13   14    0.000002    0.000170
   -4    1    1   14   14   -0.000479    0.000000
   -4    1    2    1    1    0.000949   -0.000000
   -4    1    2    2    1   -0.000003   -0.000182
   -4    1    2    3    1   -0.000001   -0.000010
   -4    1    2    4    1   -0.002555   -0.000000
   -4    1    2    5    1   -0.002262   -0.000001
   -4    1    2    6    1   -0.002262   -0.000126
   -4    1    2    7    1    0.002260   -0.000127
   -4    1    2    8    1    0.000001    0.000001
   -4    1    2    9    1   -0.000002    0.000018
   -4    1    2   10    1   -0.000000    0.000183
   -4    1    2   11    1    0.000003    0.000008
   -4    1    2   12    1   -0.000128    0.000131
   -4    1    2   13    1    0.000127    0.000001
   -4    1    2   14    1   -0.000001    0.000132
   -4    1    2    1    2   -0.000000    0.000052
   -4    1    2    2    2    0.000667   -0.000001
   -4    1    2    3    2    0.005908   -0.000006
   -4    1    2    4    2   -0.000021    0.000370
   -4    1    2    5    2    0.000036    0.000000
   -4    1    2    6    2   -0.000925    0.000051
   -4    1    2    7    2    0.000924    0.000050
   -4    1    2    8    2    0.000002    0.000103
   -4    1    2    9    2   -0.000228   -0.000018
   -4    1    2   10    2   -0.000174    0.000017
   -4    1    2   11    2    0.000025    0.000320
   -4    1    2   12    2   -0.000009    0.000008
   -4    1    2   13    2   -0.000012   -0.000138
   -4    1    2   14    2   -0.000138   -0.000012
   -4    1    2    1    3    0.000001   -0.000107
   -4    1    2    2    3    0.005900    0.000006
   -4    1    2    3    3    0.000633    0.000001
   -4    1    2    4    3   -0.000007   -0.000347
   -4    1    2    5    3   -0.000924    0.000137
   -4    1    2    6    3    0.000036   -0.000010
   -4    1    2    7    3    0.000923    0.000013
   -4    1    2    8    3   -0.000001   -0.000051
   -4    1    2    9    3    0.000158   -0.000009
   -4    1    2   10    3    0.000208   -0.000014
   -4    1    2   11    3   -0.000007   -0.000347
   -4    1    2   12    3    0.000012   -0.000049
   -4    1    2   13    3    0.000009   -0.000000
   -4    1    2   14    3    0.000137   -0.000050
   -4    1    2    1    4   -0.000760   -0.000000
   -4    1    2    2    4   -0.000017   -0.000032
   -4    1    2    3    4   -0.000008    0.000232
   -4    1    2    4    4    0.002064    0.000000
   -4    1    2    5    4    0.000924    0.000138
   -4    1    2    6    4    0.000925   -0.000012
   -4    1    2    7    4    0.000035    0.000009
   -4    1    2    8    4    0.000001    0.000002
   -4    1    2    9    4   -0.000005   -0.000197
   -4    1    2   10    4   -0.000006    0.000049
   -4    1    2   11    4    0.000007    0.000017
   -4    1    2   12    4   -0.000050    0.000013
   -4    1    2   13    4    0.000051   -0.000138
   -4    1    2   14    4   -0.000001   -0.000009
   -4    1    2    1    5    0.001502    0.000229
   -4    1    2    2    5   -0.000069   -0.000045
   -4    1    2    3    5    0.001349   -0.000261
   -4    1    2    4    5   -0.001196   -0.000350
   -4    1    2    5    5   -0.000478   -0.000000
   -4    1    2    6    5   -0.000029    0.000001
   -4    1    2    7    5    0.000002   -0.000159
   -4    1    2    8    5   -0.000082    0.000314
   -4    1    2    9    5   -0.000117   -0.000142
   -4    1    2   10    5   -0.000095   -0.000122
   -4    1    2   11    5    0.000127   -0.000360
   -4    1    2   12    5   -0.000028    0.000001
   -4    1    2   13    5    0.000026   -0.000001
   -4    1    2   14    5   -0.000002   -0.000171
   -4    1    2    1    6    0.001502   -0.000314
   -4    1    2    2    6    0.001345    0.000123
   -4    1    2    3    6   -0.000072    0.000147
   -4    1    2    4    6   -0.001195    0.000354
   -4    1    2    5    6   -0.000029   -0.000001
   -4    1    2    6    6   -0.000475    0.000000
   -4    1    2    7    6    0.000000    0.000174
   -4    1    2    8    6    0.000082   -0.000229
   -4    1    2    9    6    0.000095    0.000255
   -4    1    2   10    6    0.000117    0.000045
   -4    1    2   11    6   -0.000128    0.000354
   -4    1    2   12    6   -0.000025    0.000002
   -4    1    2   13    6    0.000028   -0.000000
   -4    1    2   14    6    0.000001    0.000157
   -4    1    2    1    7   -0.003083    0.000027
   -4    1    2    2    7    0.000553   -0.000250
   -4    1    2    3    7    0.000552    0.000145
   -4    1    2    4    7    0.002060   -0.000070
   -4    1    2    5    7    0.000002    0.000094
   -4    1    2    6    7    0.000000   -0.000150
   -4    1    2    7    7   -0.001900    0.000000
   -4    1    2    8    7    0.000000   -0.000027
   -4    1    2    9    7    0.000083   -0.000145
   -4    1    2   10    7   -0.000084    0.000252
   -4    1    2   11    7    0.000001    0.000074
   -4    1    2   12    7    0.000000    0.000148
   -4    1    2   13    7    0.000001   -0.000096
   -4    1    2   14    7   -0.000001   -0.000000
   -4    1    2    1    8    0.000001   -0.000000
   -4    1    2    2    8    0.000004    0.000015
   -4    1    2    3    8   -0.000001    0.000178
   -4    1    2    4    8    0.000003   -0.000008
   -4    1    2    5    8    0.000127    0.000126
   -4    1    2    6    8   -0.000126   -0.000001
   -4    1    2    7    8    0.000000    0.000125
   -4    1    2    8    8    0.000945   -0.000000
   -4    1    2    9    8    0.000002    0.000180
   -4    1    2   10    8   -0.000003    0.000018
   -4    1    2   11    8   -0.002553    0.000000
   -4    1    2   12    8   -0.002263   -0.000000
   -4    1    2   13    8   -0.002257    0.000128
   -4    1    2   14    8    0.002264    0.000128
   -4    1    2    1    9   -0.000001    0.000104
   -4    1    2    2    9    0.000194    0.000025
   -4    1    2    3    9    0.000155    0.000012
   -4    1    2    4    9   -0.000006    0.000301
   -4    1    2    5    9    0.000009    0.000009
   -4    1    2    6    9    0.000013   -0.000141
   -4    1    2    7    9    0.000138   -0.000012
   -4    1    2    8    9    0.000002   -0.000050
   -4    1    2    9    9    0.000677   -0.000002
   -4    1    2   10    9    0.005927   -0.000009
   -4    1    2   11    9    0.000019   -0.000355
   -4    1    2   12    9    0.000037    0.000000
   -4    1    2   13    9   -0.000922   -0.000050
   -4    1    2   14    9    0.000925   -0.000050
   -4    1    2    1   10   -0.000000   -0.000050
   -4    1    2    2   10   -0.000171   -0.000019
   -4    1    2    3   10   -0.000214    0.000006
   -4    1    2    4   10   -0.000003   -0.000377
   -4    1    2    5   10   -0.000013   -0.000051
   -4    1    2    6   10   -0.000010    0.000000
   -4    1    2    7   10   -0.000138   -0.000051
   -4    1    2    8   10   -0.000001    0.000103
   -4    1    2    9   10    0.005929    0.000009
   -4    1    2   10   10    0.000683    0.000002
   -4    1    2   11   10   -0.000027    0.000306
   -4    1    2   12   10   -0.000924   -0.000140
   -4    1    2   13   10    0.000037    0.000009
   -4    1    2   14   10    0.000924   -0.000013
   -4    1    2    1   11    0.000001   -0.000002
   -4    1    2    2   11    0.000018   -0.000215
   -4    1    2    3   11   -0.000000    0.000024
   -4    1    2    4   11    0.000006   -0.000017
   -4    1    2    5   11    0.000051    0.000012
   -4    1    2    6   11   -0.000052   -0.000141
   -4    1    2    7   11   -0.000000   -0.000008
   -4    1    2    8   11   -0.000761    0.000000
   -4    1    2    9   11    0.000012    0.000033
   -4    1    2   10   11   -0.000018   -0.000204
   -4    1    2   11   11    0.002084   -0.000000
   -4    1    2   12   11    0.000926   -0.000140
   -4    1    2   13   11    0.000923    0.000013
   -4    1    2   14   11    0.000037   -0.000009
   -4    1    2    1   12    0.000082    0.000315
   -4    1    2    2   12    0.000115   -0.000146
   -4    1    2    3   12    0.000092   -0.000117
   -4    1    2    4   12   -0.000128   -0.000360
   -4    1    2    5   12    0.000029   -0.000001
   -4    1    2    6   12   -0.000025   -0.000002
   -4    1    2    7   12    0.000000   -0.000170
   -4    1    2    8   12    0.001500   -0.000229
   -4    1    2    9   12   -0.000073    0.000043
   -4    1    2   10   12    0.001346    0.000255
